GEOID,Turnout_Rate,NAME,Male_Pop,Female_Pop,Total_Ethnicity,White_Non_Hispanic,Black_African_American,Asian,Hispanic_Latino,Other_race,Total_Commuters,Drove_Alone_to_Work,Public_Transportation_Users,Worked_From_Home,Total_Education_Population,High_School_Graduate,Bachelors_Degree,Graduate_Professional_Degree,Median_Household_Income,Total_Employed,Total_Unemployed
24005403702,0.447720448,Census Tract 4037.02; Baltimore County; Maryland,2491,2167,681,71,14,0,0,0,3089,2227,126,0,3883,700,880,99,97348,3095,155
24005403703,0.62522686,Census Tract 4037.03; Baltimore County; Maryland,951,817,314,114,11,0,11,0,1084,835,23,0,2074,200,348,154,106016,1084,28
24005403704,0.459152334,Census Tract 4037.04; Baltimore County; Maryland,1559,1332,508,140,0,0,0,0,2273,1578,128,0,3123,274,857,25,141647,2310,8
24005403801,0.573076923,Census Tract 4038.01; Baltimore County; Maryland,544,512,66,28,2,0,0,2,677,522,1,0,1077,87,262,44,175096,693,15
24005403802,0.622362088,Census Tract 4038.02; Baltimore County; Maryland,1014,903,258,99,0,0,0,0,1537,1082,9,0,2017,88,518,121,235821,1552,33
24005403803,0.601758385,Census Tract 4038.03; Baltimore County; Maryland,1105,958,305,157,14,0,0,0,1601,1008,12,0,2476,271,582,125,133929,1612,10
24005404101,0.506455026,Census Tract 4041.01; Baltimore County; Maryland,2308,2000,667,61,0,0,0,0,3966,2695,253,0,4823,557,836,82,112595,4012,121
24005404102,0.451980081,Census Tract 4041.02; Baltimore County; Maryland,2012,1608,898,207,31,0,0,0,3157,2293,201,0,4104,955,610,0,90973,3189,319
24005404201,0.423237754,Census Tract 4042.01; Baltimore County; Maryland,2310,1972,740,122,15,0,0,0,2774,2186,125,0,3750,517,418,69,70536,2774,621
24005404202,0.341776316,Census Tract 4042.02; Baltimore County; Maryland,2735,2068,1911,112,100,85,0,0,4230,3180,457,0,4717,983,514,27,68008,4416,304
24005404402,0.531427413,Census Tract 4044.02; Baltimore County; Maryland,2382,1966,855,296,29,0,0,0,3523,2904,40,0,4591,439,765,99,125812,3650,285
24005404403,0.411398964,Census Tract 4044.03; Baltimore County; Maryland,1429,904,1197,207,43,0,0,0,2376,1803,134,0,3472,495,631,63,73504,2509,101
24005404404,0.49634009,Census Tract 4044.04; Baltimore County; Maryland,2231,1828,947,228,37,0,0,0,2803,2186,107,9,4263,648,566,13,98900,2882,121
24005404501,0.415059261,Census Tract 4045.01; Baltimore County; Maryland,2022,1734,859,319,0,0,0,0,3300,2797,150,0,4254,769,629,0,80811,3300,604
24005404502,0.379369875,Census Tract 4045.02; Baltimore County; Maryland,1326,1050,754,249,0,0,0,0,1506,1333,22,0,2697,527,354,6,59696,1518,224
24005404600,0.534772182,Census Tract 4046; Baltimore County; Maryland,1073,1009,123,37,24,0,0,0,1520,1357,0,0,1997,614,413,84,109762,1528,12
24005404800,0.565900168,Census Tract 4048; Baltimore County; Maryland,899,841,147,47,8,0,8,0,1161,856,25,0,1556,214,264,37,152917,1160,58
24005404900,0.554418605,Census Tract 4049; Baltimore County; Maryland,1718,1504,512,379,8,0,0,0,1907,1322,12,0,3496,289,802,72,138700,1972,206
24005405000,0.602294455,Census Tract 4050; Baltimore County; Maryland,1864,1811,149,37,27,0,0,0,2567,2138,32,0,3413,541,504,45,120000,2576,66
24005406000,0.581247348,Census Tract 4060; Baltimore County; Maryland,2016,1844,289,84,0,0,0,0,2888,2228,0,0,3883,608,544,165,143133,2935,111
24005407001,0.612773723,Census Tract 4070.01; Baltimore County; Maryland,1232,1195,88,44,12,0,0,0,1642,1229,0,0,2241,349,509,46,126250,1656,86
24005407002,0.599314286,Census Tract 4070.02; Baltimore County; Maryland,2176,2130,137,0,0,0,0,0,3053,2763,20,0,3947,869,616,75,120203,3062,120
24005408100,0.589598997,Census Tract 4081; Baltimore County; Maryland,2310,2129,472,118,13,0,0,0,3393,2699,0,9,4459,505,554,82,132188,3393,303
24005408200,0.605493863,Census Tract 4082; Baltimore County; Maryland,811,675,193,45,25,0,0,0,974,817,5,0,1462,176,174,52,190714,974,40
24005408302,0.577768892,Census Tract 4083.02; Baltimore County; Maryland,1053,877,368,125,14,0,0,0,1324,935,0,0,2178,154,493,137,162083,1340,87
24005408303,0.575953458,Census Tract 4083.03; Baltimore County; Maryland,1245,1108,258,37,20,0,11,0,1852,1479,0,0,2258,98,349,99,237537,1852,32
24005408304,0.64793635,Census Tract 4083.04; Baltimore County; Maryland,1731,1603,363,15,0,0,0,0,1636,1484,64,0,3770,384,813,31,94412,1684,60
24005408400,0.521327014,Census Tract 4084; Baltimore County; Maryland,530,461,164,38,20,0,0,0,678,499,10,0,1127,91,286,57,91731,685,15
24005408502,0.628608358,Census Tract 4085.02; Baltimore County; Maryland,2209,1998,542,141,65,0,0,0,2313,1586,12,0,4429,706,654,139,131121,2394,45
24005408503,0.424749164,Census Tract 4085.03; Baltimore County; Maryland,1754,1052,1267,6,6,0,6,0,2197,1781,57,0,2984,773,219,27,85879,2342,287
24005408505,0.574898785,Census Tract 4085.05; Baltimore County; Maryland,1417,1217,475,72,22,0,0,0,1902,1615,0,0,2608,174,645,110,132244,1919,169
24005408506,0.33345893,Census Tract 4085.06; Baltimore County; Maryland,2048,1330,996,15,7,0,0,0,3012,2520,0,0,3439,972,187,93,62166,3112,242
24005408507,0.317929117,Census Tract 4085.07; Baltimore County; Maryland,2895,2279,1086,51,0,0,0,0,3883,3374,82,0,4385,607,367,20,69667,3925,110
24005408601,0.615359153,Census Tract 4086.01; Baltimore County; Maryland,1792,1593,404,65,9,0,0,0,2376,1924,49,14,3261,329,657,165,124097,2394,79
24005408602,0.646992693,Census Tract 4086.02; Baltimore County; Maryland,731,642,204,63,22,0,0,0,1008,745,13,0,1451,103,452,36,153047,1008,45
24005408702,0.635472807,Census Tract 4087.02; Baltimore County; Maryland,758,727,91,44,6,0,0,0,1060,766,0,0,1652,108,283,73,127039,1060,21
24005408703,0.597942563,Census Tract 4087.03; Baltimore County; Maryland,2561,2257,663,156,55,14,0,0,3640,3015,8,0,4631,322,723,423,109228,3650,78
24005408704,0.598557692,Census Tract 4087.04; Baltimore County; Maryland,1937,1587,722,187,0,0,0,0,2772,2255,0,0,3782,310,1012,122,153984,2831,43
24005408800,0.580662983,Census Tract 4088; Baltimore County; Maryland,840,785,213,0,0,0,0,0,1302,922,21,10,1800,165,543,80,106500,1323,85
24005408900,0.591449978,Census Tract 4089; Baltimore County; Maryland,1024,919,223,2,0,0,0,0,1556,1250,0,0,1953,198,401,40,157917,1573,3
24005410100,0.608275329,Census Tract 4101; Baltimore County; Maryland,2421,2108,485,314,47,15,0,0,2612,2038,0,0,4406,516,1167,163,175923,2633,130
24005410200,0.646976418,Census Tract 4102; Baltimore County; Maryland,2015,1912,273,137,17,0,0,0,2470,2042,9,0,3681,387,712,153,175592,2475,84
24005411101,0.614831212,Census Tract 4111.01; Baltimore County; Maryland,943,940,10,0,0,0,0,0,1050,922,13,0,1719,454,257,29,115000,1053,7
24005411102,0.61194605,Census Tract 4111.02; Baltimore County; Maryland,1322,1286,77,11,0,0,0,0,1690,1434,1,2,2512,592,437,49,113843,1752,24
24005411201,0.644135915,Census Tract 4112.01; Baltimore County; Maryland,1294,1222,110,65,0,0,0,0,1426,1151,0,0,2213,330,444,48,153333,1453,10
24005411202,0.626654355,Census Tract 4112.02; Baltimore County; Maryland,1497,1399,205,43,20,0,0,0,1975,1667,0,0,2827,328,599,62,154803,1983,33
24005411302,0.467544987,Census Tract 4113.02; Baltimore County; Maryland,1535,1269,540,38,35,0,0,0,2239,1839,0,0,2588,385,364,57,139904,2230,29
24005411303,0.516818891,Census Tract 4113.03; Baltimore County; Maryland,2580,2346,537,11,0,0,0,0,3422,2779,259,0,4663,730,915,112,107603,3449,33
24005411306,0.441452569,Census Tract 4113.06; Baltimore County; Maryland,2497,1944,1170,57,0,0,0,0,3333,2721,4,0,3998,565,643,10,119936,3413,65
24005411307,0.449913644,Census Tract 4113.07; Baltimore County; Maryland,1355,1076,511,19,7,0,0,0,2022,1640,69,0,2430,355,376,31,90317,1988,1
24005411308,0.559491059,Census Tract 4113.08; Baltimore County; Maryland,1607,1266,710,139,12,0,0,0,2097,1762,0,0,2979,658,325,108,132547,2197,108
24005411309,0.550135116,Census Tract 4113.09; Baltimore County; Maryland,3340,2859,1113,17,10,0,0,0,4210,3541,69,0,6702,1662,1077,82,117704,4210,224
24005411404,0.53455425,Census Tract 4114.04; Baltimore County; Maryland,1297,1044,464,202,77,0,0,77,1764,1579,11,0,2475,487,257,56,122938,1764,83
24005411406,0.551248923,Census Tract 4114.06; Baltimore County; Maryland,1701,1464,456,86,28,0,0,0,2039,1794,0,0,3177,628,565,34,105393,2049,75
24005411408,0.402462121,Census Tract 4114.08; Baltimore County; Maryland,1277,991,619,33,13,8,0,0,2028,1790,0,0,2371,534,353,9,68112,2028,34
24005411409,0.512509876,Census Tract 4114.09; Baltimore County; Maryland,1934,1673,616,94,7,0,0,0,2669,2422,0,36,3399,751,310,61,128000,2738,85
24005411410,0.504075235,Census Tract 4114.10; Baltimore County; Maryland,1810,1481,895,0,0,0,0,0,2390,1705,11,0,3440,532,533,188,111941,2426,67
24005411411,0.450319829,Census Tract 4114.11; Baltimore County; Maryland,1046,944,383,1,0,0,0,0,1556,1426,0,0,1932,253,119,0,88333,1631,13
24005411412,0.276649746,Census Tract 4114.12; Baltimore County; Maryland,1057,395,1484,79,0,0,0,0,1878,1844,0,0,2323,304,162,259,67599,1878,135
24005411413,0.667818361,Census Tract 4114.13; Baltimore County; Maryland,1011,982,84,84,29,0,0,0,245,238,0,0,3153,854,360,34,61604,245,0
24005420100,0.4204947,Census Tract 4201; Baltimore County; Maryland,1406,1277,335,8,0,0,0,0,1659,1492,16,0,2558,1030,71,0,73934,1699,73
24005420200,0.416705122,Census Tract 4202; Baltimore County; Maryland,1417,1294,255,142,0,0,0,0,1717,1593,2,0,2494,869,33,13,84438,1757,24
24005420301,0.294883721,Census Tract 4203.01; Baltimore County; Maryland,891,821,140,47,6,0,0,0,1105,1081,0,0,1544,596,60,51,48705,1105,149
24005420302,0.310562935,Census Tract 4203.02; Baltimore County; Maryland,701,661,128,18,0,0,0,0,1061,999,0,0,1530,465,129,0,65733,1095,61
24005420303,0.418972332,Census Tract 4203.03; Baltimore County; Maryland,509,472,90,6,0,0,0,0,483,380,0,0,903,289,10,0,94423,499,140
24005420401,0.301427372,Census Tract 4204.01; Baltimore County; Maryland,2495,2401,268,0,0,0,0,0,3409,2829,291,0,4521,1451,40,91,56477,3477,357
24005420402,0.390949555,Census Tract 4204.02; Baltimore County; Maryland,702,629,199,0,0,0,0,0,884,818,27,22,1300,410,103,0,68189,887,94
24005420500,0.342261905,Census Tract 4205; Baltimore County; Maryland,1654,1287,594,64,0,0,0,0,1625,1393,77,16,2820,966,84,33,80783,1694,74
24005420600,0.316486161,Census Tract 4206; Baltimore County; Maryland,1638,1291,586,27,2,0,0,0,1961,1889,31,0,2915,954,106,78,90100,2043,71
24005420701,0.352729454,Census Tract 4207.01; Baltimore County; Maryland,810,660,410,10,0,0,0,0,903,744,23,0,2094,880,56,0,36429,1001,36
24005420702,0.414965986,Census Tract 4207.02; Baltimore County; Maryland,952,619,724,0,0,0,0,0,1110,953,84,0,1659,532,65,0,61667,1133,37
24005420800,0.404523706,Census Tract 4208; Baltimore County; Maryland,1209,1140,214,0,0,0,0,0,1464,1264,15,0,2347,968,103,0,61757,1526,144
24005420900,0.378889823,Census Tract 4209; Baltimore County; Maryland,1463,1136,581,0,0,0,0,0,1639,1345,213,0,2320,836,102,0,55208,1651,299
24005421000,0.293499044,Census Tract 4210; Baltimore County; Maryland,771,771,99,6,6,0,0,0,680,491,82,0,1387,373,10,0,24589,697,48
24005421101,0.334069575,Census Tract 4211.01; Baltimore County; Maryland,1064,993,132,0,0,0,0,0,1409,1174,35,0,2061,556,100,11,53367,1397,111
24005421102,0.376213592,Census Tract 4211.02; Baltimore County; Maryland,1118,896,246,6,0,0,0,0,1081,971,14,0,1912,679,93,0,60330,1081,84
24005421200,0.434243176,Census Tract 4212; Baltimore County; Maryland,788,725,103,6,0,0,0,0,808,659,16,6,1467,564,29,0,59399,861,55
24005430101,0.269916143,Census Tract 4301.01; Baltimore County; Maryland,1980,1339,1190,11,0,0,0,0,2435,2213,95,0,3284,1201,151,13,55438,2435,204
24005430104,0.409036861,Census Tract 4301.04; Baltimore County; Maryland,1264,1092,291,13,0,0,0,0,1341,1251,0,0,2355,692,56,12,73875,1367,40
24005430200,0.365069739,Census Tract 4302; Baltimore County; Maryland,1148,1075,168,12,0,0,0,0,1497,1052,152,0,2171,385,95,0,98068,1485,135
24005430300,0.26481715,Census Tract 4303; Baltimore County; Maryland,2108,1700,792,0,0,0,0,0,2842,2448,0,0,3925,1770,35,40,45662,3029,37
24005430400,0.450235252,Census Tract 4304; Baltimore County; Maryland,1865,1559,480,23,23,0,0,0,2442,2044,16,0,3076,664,292,15,100128,2454,85
24005430600,0.586567164,Census Tract 4306; Baltimore County; Maryland,902,843,155,0,0,0,0,0,1272,1076,32,0,1788,374,276,13,123646,1278,63
24005430700,0.493452381,Census Tract 4307; Baltimore County; Maryland,1992,1829,464,0,0,0,0,0,2902,2425,10,0,3659,811,503,0,128720,2930,238
24005430800,0.489669421,Census Tract 4308; Baltimore County; Maryland,1754,1699,83,0,0,0,0,0,2243,1936,26,0,2746,528,406,10,119297,2282,119
24005430900,0.342868654,Census Tract 4309; Baltimore County; Maryland,1661,1316,730,0,0,0,0,0,2097,1884,18,0,3042,684,256,152,76438,2139,215
24005440100,0.497129042,Census Tract 4401; Baltimore County; Maryland,1541,1492,260,69,0,0,0,0,2378,2125,32,0,3068,758,257,39,103343,2419,88
24005440200,0.483954451,Census Tract 4402; Baltimore County; Maryland,939,816,219,10,0,0,0,0,1238,1021,14,0,1820,432,201,4,82583,1238,82
24005440300,0.364126251,Census Tract 4403; Baltimore County; Maryland,717,488,477,10,0,0,0,0,1241,1008,25,0,1480,281,82,15,68125,1241,42
24005440400,0.440334773,Census Tract 4404; Baltimore County; Maryland,2177,1967,533,18,0,0,0,0,3043,2549,28,0,4429,1178,375,1,85047,3073,255
24005440500,0.511023622,Census Tract 4405; Baltimore County; Maryland,974,931,86,22,11,0,0,0,1588,1405,0,0,2360,875,168,33,84896,1588,55
24005440600,0.542826552,Census Tract 4406; Baltimore County; Maryland,921,708,436,33,9,0,0,0,1359,1143,2,0,1735,349,189,38,138750,1363,16
24005440701,0.330556236,Census Tract 4407.01; Baltimore County; Maryland,2809,2313,970,57,4,0,0,0,4082,3315,143,0,5126,1453,501,130,81320,4082,39
24005440702,0.422890103,Census Tract 4407.02; Baltimore County; Maryland,1847,1288,1115,78,78,0,0,0,2774,2333,19,0,3797,693,409,94,73447,2860,81
24005440800,0.407776197,Census Tract 4408; Baltimore County; Maryland,1224,700,1011,7,0,0,0,0,1997,1436,78,0,2486,610,189,54,76895,2053,248
24005440900,0.432934927,Census Tract 4409; Baltimore County; Maryland,1470,1085,969,32,12,0,0,0,2156,1821,131,0,2736,627,145,18,79046,2210,215
24005441000,0.339348764,Census Tract 4410; Baltimore County; Maryland,1164,1029,345,0,0,0,0,0,1868,1614,206,0,2369,485,205,0,66359,1877,187
24005441101,0.462144155,Census Tract 4411.01; Baltimore County; Maryland,987,742,503,26,0,0,0,0,1036,903,27,0,1762,467,162,5,115952,1070,96
24005441102,0.429022989,Census Tract 4411.02; Baltimore County; Maryland,2240,1999,479,55,23,0,0,0,2478,2041,69,0,3867,1214,152,15,82108,2534,107
24005450100,0.412992126,Census Tract 4501; Baltimore County; Maryland,1409,1173,513,29,0,0,0,0,1567,1368,0,0,2757,880,170,0,75815,1588,198
24005450200,0.418292154,Census Tract 4502; Baltimore County; Maryland,1362,1334,120,21,0,0,0,0,1488,1414,9,0,2473,1073,50,0,62279,1488,118
24005450300,0.423882958,Census Tract 4503; Baltimore County; Maryland,1325,1241,264,51,9,0,0,0,1733,1440,15,0,2582,1052,108,12,99076,1743,49
24005450400,0.395333765,Census Tract 4504; Baltimore County; Maryland,1009,985,97,14,0,0,0,0,1023,830,38,0,1892,741,50,0,78906,1018,79
24005450501,0.338651775,Census Tract 4505.01; Baltimore County; Maryland,1461,1329,240,19,0,0,0,0,1632,1291,146,0,2856,1170,30,0,49589,1641,106
24005450503,0.238897893,Census Tract 4505.03; Baltimore County; Maryland,2157,1679,1026,0,0,0,0,0,3396,3167,180,0,4159,1162,243,0,65160,3571,208
24005450504,0.228753994,Census Tract 4505.04; Baltimore County; Maryland,1778,1479,607,0,0,0,0,0,2879,1879,826,0,3811,1404,34,0,40267,3167,294
24005450800,0.399257885,Census Tract 4508; Baltimore County; Maryland,1690,1354,645,0,0,0,0,0,2079,1574,192,0,3128,973,195,53,78162,2079,129
24005450900,0.563508986,Census Tract 4509; Baltimore County; Maryland,1737,1618,282,28,28,0,0,0,2348,2116,18,0,3334,1021,382,44,113750,2380,148
